ltv,disbursed_amount,asset_cost,PERFORM_CNS.SCORE,loan_default
68.98,964900,1435300,15,1
74.78,512230,722130,763,1
89.89,510780,589640,703,1
88.1,735000,845640,0,1
79.52,503030,653910,0,1
84.59,602130,732980,737,1
84.5,534530,650850,614,1
84.61,542590,661850,0,1
74.41,532030,732450,0,1
81.89,510780,635000,485,1
85.94,540780,640000,0,1
89.84,551130,631120,0,1
89.93,523030,600460,0,1
74.49,602130,818930,0,1
79.11,372390,493000,671,1
83.12,553590,685790,0,1
43.2,651410,1585620,0,1
89.95,538030,609200,0,1
57.38,327840,610000,616,1
64.57,580130,929210,0,1
78.97,535530,696480,626,1
86.79,561000,668250,819,1
70.97,619470,887690,0,1
85.81,523030,629280,0,1
68.13,632130,954100,737,1
71.47,450510,678580,0,1
82.08,577590,712680,0,1
76.76,417940,564070,0,1
74.17,498030,687650,726,1
89.09,471450,561250,0,1
88.48,521030,598990,0,1
78.07,557590,736480,0,1
56.77,708170,1285940,0,1
56.99,641690,1158040,413,1
59.86,453490,785120,562,1
81.26,524780,663340,15,1
72.5,508140,727360,0,1
88.73,579590,664960,0,1
76.15,700200,945530,836,1
81.61,525530,655540,742,1
82.93,467490,583630,722,1
73.86,496530,690500,629,1
88.87,481780,563730,363,1
61.86,536420,917640,0,1
79.45,543030,692280,0,1
82.46,449990,563900,0,1
70.32,577310,842180,0,1
79.65,529780,683000,0,1
69.12,461450,694450,0,1
76.65,508030,671890,0,1
80,564580,730560,0,1
80.91,570830,753920,0,1
59.79,403940,702490,0,1
62.53,295600,498980,0,1
71.18,677690,983380,0,1
83.11,551130,687060,425,1
88.48,534780,621630,300,1
89.3,643820,739060,18,1
88.31,528030,611500,305,1
63.49,566630,945100,0,1
85,733170,880000,763,1
78.36,591390,776390,0,1
87.88,464630,574640,0,1
78.5,542590,713350,471,1
81.46,537780,675150,18,1
79.36,533030,693010,0,1
78.14,419000,549000,0,1
83,547590,674680,0,1
77.82,468490,616810,16,1
84.96,552590,670940,0,1
71.65,710950,1022780,17,1
84.04,562590,690180,0,1
71.37,413940,602500,713,1
79.9,436170,580750,608,1
84.29,533030,640630,0,1
72.7,631210,915710,0,1
82.09,533030,670010,0,1
65.71,611750,962280,0,1
54.78,493030,930970,0,1
88.63,585130,677000,698,1
74.94,641720,877900,0,1
74.52,304840,429400,0,1
80.3,539510,710800,0,1
79.85,582590,751450,0,1
79.83,530530,689000,0,1
79.92,448910,596820,643,1
84.39,570100,711010,763,1
69.68,510830,775020,690,1
84.94,614130,740500,832,1
85.67,572590,688660,300,1
67.06,718170,1103470,0,1
79.79,519030,671750,564,1
85.62,517590,665710,0,1
85.07,543030,646550,825,1
88.71,543030,620000,681,1
88.24,555590,646000,0,1
71.47,929430,1329320,0,1
74.28,456750,652950,0,1
89.84,551130,631120,0,1
84.58,580090,703500,0,1
70.23,409370,634770,0,1
89.09,561590,673510,556,1
68.48,446000,665900,300,1
49.02,324840,693540,16,1
79.94,493030,638000,300,1
74.43,567130,781900,541,1
80.02,492630,649820,685,1
64.98,558530,907940,0,1
65.94,952930,1513450,0,1
89.86,609470,690000,0,1
79.19,473490,618730,609,1
89.4,597630,682300,0,1
59.47,634620,1102810,0,1
83.25,486000,598230,0,1
81.07,513030,653750,0,1
79.9,443690,600750,0,1
85.46,522790,655280,0,1
80.98,552590,703860,825,1
79.94,535780,688050,300,1
88.75,555590,640000,713,1
76.89,532030,715350,0,1
79.78,547590,708180,0,1
86.34,538030,637000,300,1
77.25,600130,8.00E+05,18,1
79.99,524030,676300,0,1
88.66,592470,688000,0,1
74.81,530780,735190,0,1
89.58,576590,660880,0,1
66.86,954900,1465750,300,1
87.62,520780,616280,0,1
79.59,483490,621910,0,1
79.89,702170,894950,585,1
57.36,551590,992030,762,1
79.6,444090,590470,0,1
86.88,552590,656050,0,1
79.51,493030,641450,0,1
80.12,528700,674000,16,1
89.97,567590,644680,300,1
65.69,629430,989570,0,1
51.02,338440,725170,0,1
73.12,328710,465000,300,1
89.85,594130,670000,0,1
87.03,531390,643430,0,1
79.35,666690,850610,300,1
79.16,400940,517970,726,1
74.07,488490,675000,607,1
83.45,560130,695000,0,1
76.07,436490,620470,385,1
82.51,473490,606000,0,1
73.43,505780,715000,0,1
88.37,550130,644990,825,1
68.52,413940,627540,0,1
81.34,528030,670000,0,1
79.12,659920,878380,0,1
88.57,612130,7.00E+05,0,1
89.18,640300,739480,0,1
87.12,556130,660000,300,1
83.97,542590,660940,0,1
85.3,601000,724510,0,1
74.53,433940,603800,0,1
74.54,383390,536600,0,1
85.82,533030,629260,0,1
75.04,518570,719570,0,1
71.02,503030,725160,300,1
68.2,288640,454520,0,1
81.55,503030,637650,0,1
60.88,954900,1642610,445,1
82.72,547590,677000,825,1
83.02,473490,590250,0,1
71.63,433940,614300,733,1
81.72,453490,575150,0,1
87.08,562590,654540,0,1
47.21,324840,699000,659,1
84.51,490780,603490,589,1
81.44,472510,612720,393,1
81.15,520780,665410,665,1
84.7,562590,684740,0,1
85.62,516030,618990,0,1
79.01,840200,1088510,0,1
76.47,503030,680000,595,1
89.66,757510,870000,836,1
77.22,505530,673430,300,1
89.81,549130,629100,738,1
70.01,540590,789880,433,1
86.06,486450,581000,0,1
79.57,445490,580610,796,1
89.41,503030,576000,825,1
76.82,513030,688620,0,1
76.04,498030,670700,825,1
89.92,495780,567150,405,1
86.47,441850,531970,0,1
89.84,613470,701270,0,1
88.86,580130,663940,0,1
82.78,532790,676500,15,1
72.49,669930,979440,0,1
76.59,487490,652810,0,1
85.58,612130,730300,552,1
89.8,557990,645850,0,1
78.77,515500,676500,0,1
69.59,474000,704130,825,1
76,466490,635550,0,1
70.47,369390,546300,616,1
73.26,513030,723500,0,1
78.98,480890,620810,684,1
80.29,520780,672560,555,1
86.49,520780,624330,673,1
89.89,588900,671900,738,1
84.44,509450,641000,0,1
78,849650,1106990,0,1
89.94,584130,660440,674,1
88.93,587590,669030,559,1
83.07,526780,650020,830,1
68.8,459690,709290,0,1
78.33,447890,586500,0,1
82.39,486490,606850,0,1
89.38,700670,805510,0,1
70.29,413940,611780,608,1
72.67,413940,591700,0,1
78.68,669690,864310,728,1
84.36,508030,616400,0,1
80.77,514780,661120,0,1
74.33,657690,909500,671,1
43.86,239010,570000,405,1
83.98,520780,643000,0,1
88.85,489780,568400,0,1
81.31,473490,596460,17,1
84.6,534780,650120,300,1
87.98,543130,639900,17,1
77.42,483490,645800,0,1
83.25,510270,646250,781,1
89.55,586590,670000,738,1
85.85,544130,652310,0,1
87.9,546590,637100,771,1
65.83,1446980,2278470,802,1
84.27,654490,794470,681,1
79.71,567590,733910,654,1
88.06,580130,670000,0,1
83.15,580130,721560,0,1
89.86,619630,706630,0,1
86.57,535130,641120,0,1
74.54,478000,657400,585,1
64.16,443490,709150,571,1
88.04,481450,556550,300,1
68.96,389390,580040,737,1
83.07,497350,640120,738,1
82.3,535530,662200,0,1
89.43,587590,670910,0,1
62.02,728160,1209180,0,1
77.96,513530,679800,0,1
83.98,536770,676340,0,1
71.18,678820,983400,0,1
86.26,575130,683950,0,1
83.09,543030,661940,0,1
74.79,566130,778230,0,1
79.98,543030,687670,300,1
83.36,490780,611800,0,1
74.29,445490,621890,825,1
76.87,731170,974390,748,1
83.93,513530,655280,0,1
85.3,609470,738590,593,1
72.86,648820,919590,0,1
89.12,530780,617150,0,1
80.3,713170,934030,706,1
79.9,436170,580750,0,1
87.27,555000,664600,738,1
86.81,509780,598990,738,1
72.3,473490,677710,0,1
89.9,593970,678500,511,1
87.69,558590,650020,0,1
71.31,344390,495000,0,1
67.85,481780,738340,300,1
89.05,599470,696260,657,1
69.96,432100,643210,737,1
74.88,729170,996280,15,1
83.98,520780,643000,763,1
80.72,498030,638000,0,1
79.9,524780,680850,0,1
78.78,452910,608010,17,1
79.77,558000,720820,0,1
62.37,403940,673450,663,1
84.05,500780,606760,17,1
74.39,462490,638530,380,1
79.85,396390,538510,0,1
89.28,565130,655210,0,1
83.97,533030,655000,738,1
89.81,567590,640210,0,1
63.84,403940,657850,14,1
82.83,519030,641110,0,1
79.06,552590,721000,0,1
69.69,623470,924040,615,1
89.36,579090,664700,0,1
85.42,499000,597080,738,1
75.36,573590,771000,0,1
63.48,547590,890000,832,1
64.51,418280,676180,0,1
85.81,565000,675910,666,1
80.91,528030,667390,763,1
78.75,473490,634900,526,1
89.84,597630,682300,825,1
72.96,444250,647240,755,1
81.1,465490,586950,676,1
87.48,567130,663000,653,1
81.01,460690,592520,0,1
83.05,466550,596010,635,1
82.3,478490,589280,0,1
69.28,609470,909320,825,1
78.63,432000,571010,0,1
86.16,604470,725370,584,1
89.9,520780,600650,830,1
84.85,564590,681200,674,1
79.35,457700,630110,0,1
62.66,400440,678250,0,1
74.89,645220,907940,16,1
84.3,540130,664330,738,1
88.23,503030,589380,0,1
67.25,408940,631930,648,1
81.83,558590,696540,749,1
79.8,450000,589000,0,1
89.94,523780,598200,0,1
84.95,497760,619160,17,1
82.12,510000,645410,401,1
77.91,476450,628920,300,1
87.03,547910,643450,0,1
69.9,443490,658050,725,1
75.44,467490,636270,832,1
78.46,543000,701000,653,1
88.06,676190,783540,763,1
74.54,770790,1059830,0,1
86.15,542590,650000,757,1
79.92,546590,700710,17,1
89.19,562590,650320,677,1
74.71,453490,629120,749,1
80.96,525780,673160,755,1
74.9,645000,874460,15,1
87.94,625130,727740,0,1
88.94,538730,640850,0,1
77.27,490780,660000,0,1
73.84,449000,628380,300,1
77.36,443490,594610,0,1
87.3,562130,655200,15,1
88.48,547590,632900,0,1
64.36,396840,637040,0,1
85.52,575030,707420,0,1
89.39,538030,615300,0,1
89.64,556590,635900,16,1
77.92,549630,724500,0,1
79.81,585590,751770,571,1
86.19,508030,603300,0,1
82.91,577270,735730,825,1
76.09,632130,854270,609,1
78.74,501780,661630,569,1
89.99,557130,641170,0,1
74.93,493030,680610,0,1
86.51,562900,665000,17,1
76.47,513030,690430,0,1
60.56,397940,676970,821,1
65.31,416900,662960,669,1
84.91,564130,687800,0,1
27.91,241160,913670,576,1
89.17,619130,728950,738,1
77.62,468490,624800,0,1
82.26,710170,887460,624,1
72.05,583140,831310,362,1
81.56,510780,649830,0,1
81.81,533030,672250,0,1
77.13,439440,583460,393,1
75.99,468490,631700,0,1
82.25,475990,607930,0,1
51.31,463690,955000,0,1
79.49,749710,981280,705,1
45.27,376390,883560,836,1
84.94,534130,652220,0,1
89.7,523030,602000,419,1
86,556590,662820,0,1
80.52,547590,689240,0,1
43.31,407300,997540,542,1
78.8,481450,634550,0,1
86.89,549900,666380,571,1
81.39,552590,700350,15,1
88.97,540030,618200,643,1
69.11,731230,1070830,738,1
68.33,423840,643790,0,1
89.86,609470,690000,651,1
89.43,582590,659720,0,1
78.99,582590,759610,317,1
89.47,668820,760000,738,1
51.68,706430,1431870,785,1
89.76,556590,635000,14,1
32.87,186190,608500,690,1
63.55,433940,708150,0,1
77.06,448310,603190,705,1
85.78,512230,629540,0,1
76.87,488030,656990,0,1
74.74,275290,388000,400,1
48.89,304840,654570,0,1
84.95,493030,600320,763,1
81.52,652820,821900,737,1
88.78,451450,529420,0,1
75.87,469490,634000,0,1
89.85,530780,612140,0,1
81.53,552590,699090,0,1
79.93,572090,725000,737,1
89.84,546130,630000,738,1
89.66,533030,613440,0,1
81.42,562590,700090,15,1
84.79,533130,652220,0,1
68.1,407740,646110,0,1
79.89,510780,663450,0,1
80.43,453490,584350,17,1
89.47,668820,760000,15,1
88.43,495000,572200,615,1
85.64,604430,715000,0,1
87.56,456460,542500,738,1
85.04,551890,670300,0,1
69.6,598390,926760,0,1
71.54,362750,531200,0,1
84.75,544590,684380,0,1
84.99,540190,682430,0,1
89.94,620130,706000,0,1
88.85,530780,607760,602,1
76.3,487730,675000,825,1
89.86,653820,740000,738,1
52,470380,926700,0,1
77.29,344390,465800,0,1
51.61,323200,658810,536,1
89.32,536030,613530,0,1
79.42,457690,604400,615,1
79.76,470480,639430,0,1
78.24,825860,1086400,605,1
74.92,728170,994350,15,1
89.9,600470,683000,599,1
72.98,413940,589230,715,1
87.73,526280,615500,574,1
80.27,420100,545640,17,1
73.37,415590,606500,300,1
81.51,517430,656350,763,1
65.29,475680,773420,815,1
88.28,580130,679690,18,1
69.11,580330,878250,0,1
70.37,463490,667860,0,1
72.46,656980,955000,15,1
84.64,483490,584830,17,1
83.32,534530,660100,0,1
68.57,515780,772960,15,1
81.75,453700,581020,615,1
53.92,513030,983000,0,1
69.21,451450,679110,672,1
77.06,463490,622900,615,1
87.62,496580,616280,0,1
87.99,550990,659130,650,1
77.24,519780,712110,792,1
89.78,599470,685000,0,1
78.57,519780,7.00E+05,679,1
89.29,572590,649600,0,1
86.4,539590,644670,0,1
89.84,598630,682300,300,1
79.35,651190,850610,711,1
79.43,453490,591700,0,1
79.99,445450,580040,0,1
89.36,638130,722920,651,1
85.77,559130,675050,635,1
74.46,682820,938810,16,1
74.82,625620,882170,0,1
84.43,473490,580350,0,1
89.47,693170,788000,429,1
50.53,439190,920250,0,1
79.89,552590,701000,300,1
79.85,408940,526000,0,1
79.84,538000,695120,0,1
53.88,339840,649540,0,1
82.52,547590,678610,566,1
81.52,547070,706560,455,1
89.69,585130,669000,0,1
78.74,422940,558770,0,1
68.46,550800,869110,0,1
67.67,427100,657610,0,1
80.26,538030,685270,0,1
88.24,555590,646000,0,1
72.98,471450,671450,0,1
84.96,463490,565000,0,1
88.4,558330,667390,16,1
79.87,529780,687400,0,1
81.16,570590,714600,0,1
79.77,560130,727100,300,1
74.87,871890,1182000,300,1
73.92,750790,1041600,819,1
89.02,533030,617830,15,1
89.87,698170,790000,0,1
81.88,456850,596010,0,1
62.57,525030,855000,0,1
88.89,821860,945000,0,1
73.54,517030,720650,339,1
85.25,458490,557160,0,1
75.21,483490,651500,17,1
83.54,444090,562580,0,1
72.39,413940,594000,694,1
85.25,550130,668650,0,1
79.79,613130,784570,0,1
89.82,568130,654670,657,1
71.87,445700,647000,300,1
82.47,463690,594160,0,1
74.88,669690,914770,300,1
73.85,711230,975000,300,1
81.76,533030,660480,657,1
56.44,478450,880640,0,1
79.83,487780,635110,300,1
78.56,433940,572840,0,1
55,379390,718230,547,1
74.1,956900,1318450,0,1
78.1,518030,685000,678,1
89.78,520780,595890,839,1
89.98,582590,661230,0,1
70.36,319840,469000,0,1
74.23,388390,537500,597,1
81,501780,638250,592,1
85.2,626470,751190,0,1
79.53,510780,666420,485,1
62.78,737230,1192970,327,1
69.22,418940,621200,0,1
83.33,590000,732060,17,1
87.41,572590,675000,0,1
89.63,585130,669450,0,1
77.8,552590,719790,0,1
89.47,667820,767820,0,1
74.59,280290,388810,362,1
74.91,724230,985160,0,1
79.61,582590,753700,615,1
80.18,508030,642310,0,1
88.51,552590,644010,697,1
90,613130,690000,825,1
87.55,515530,639630,0,1
89.28,557790,660870,0,1
75.37,487490,663360,0,1
89.97,526030,600170,0,1
64.32,432330,712050,480,1
74.67,545130,750000,432,1
80.76,528930,693380,0,1
86.39,568130,680610,0,1
74.16,497250,696470,637,1
83.77,484980,602820,0,1
83.18,510280,636580,563,1
84.56,443490,538100,300,1
74.44,440940,604500,17,1
69.77,1168320,1748510,737,1
73.69,460690,651350,648,1
89.85,583130,660000,679,1
86.61,733170,865960,653,1
79.75,625130,802510,15,1
89.49,482330,581040,0,1
89.39,489600,581700,0,1
81.28,550130,701260,14,1
75.7,437690,593130,731,1
79.81,643820,827010,300,1
87.96,557000,644590,738,1
76.56,505780,685740,16,1
84.73,547590,660940,0,1
89.4,584130,671150,0,1
89.93,561980,635850,0,1
49.84,304840,642000,738,1
58.62,385940,685740,0,1
74.48,509530,704870,0,1
83.06,461100,575000,584,1
82.65,516030,638850,0,1
55.17,533030,996840,0,1
83.81,653820,805440,676,1
79.73,474700,632150,609,1
83.61,499780,614730,300,1
87.27,542590,641680,0,1
77.76,467490,643030,0,1
82.02,537030,670570,300,1
78.35,531210,727040,600,1
73.46,602130,843980,0,1
73.96,674690,939750,718,1
81.97,516030,646550,0,1
88.45,532780,621810,0,1
87.32,578130,675700,0,1
58.08,648820,1153650,0,1
79.83,538000,689000,384,1
77.17,523030,699750,0,1
88.48,668820,779880,0,1
88.52,555530,655190,0,1
74.91,372390,534000,0,1
89.99,548130,631210,18,1
56.4,330650,629420,0,1
73.85,543030,744800,417,1
89.27,557790,660880,0,1
74.29,632130,875000,300,1
83.76,453490,561160,637,1
73,277290,4.00E+05,484,1
74.01,403940,567500,0,1
89.84,597630,682300,703,1
79.95,490030,631620,14,1
78.43,580130,765000,0,1
73.26,960230,1331330,0,1
66.92,436560,680110,0,1
82.39,727170,909050,0,1
84.98,600470,730750,0,1
77.95,386190,511000,597,1
85.63,619470,747420,825,1
72.34,438940,622100,0,1
74.03,412000,567320,0,1
79.89,533030,688460,0,1
89.94,505370,592590,0,1
75.74,651690,878000,0,1
79.53,510780,666420,0,1
44.38,423940,991360,0,1
58.92,354390,628000,0,1
72.97,463490,657820,0,1
88.86,548530,652730,845,1
67.38,353790,564000,0,1
70.47,441450,652800,836,1
89.74,530490,635190,737,1
77.57,579590,773540,300,1
69.77,582590,860000,0,1
68.1,558330,866410,0,1
77.29,668820,892690,763,1
84.35,471450,580900,346,1
72.8,491030,697800,738,1
63.61,423940,691730,0,1
84.13,510030,624020,300,1
73.04,513030,725640,0,1
89.23,604800,694800,0,1
89.82,532780,609020,0,1
84.6,534780,650120,0,1
69.25,839890,1241800,0,1
84.75,546190,684380,0,1
71.59,627210,893920,0,1
75.03,483490,666420,300,1
72.45,434290,634900,598,1
88.25,533030,611920,0,1
88.15,663820,771450,0,1
83.7,543630,687000,0,1
49.23,270340,609400,0,1
60.06,408940,699300,763,1
86.59,551630,660020,0,1
89.97,546130,626910,670,1
74.48,532410,751840,345,1
75.59,462490,628370,300,1
89.83,609470,701300,0,1
65.52,548530,885170,0,1
89.17,663690,757000,825,1
72.26,422100,608900,737,1
89.66,553500,628500,738,1
56.68,815830,1480170,721,1
89.25,397100,465000,0,1
77.09,500780,674540,0,1
73.42,484490,676970,0,1
78.84,473490,621500,0,1
69.5,363590,561160,737,1
84.98,527000,641340,0,1
84.08,549590,666000,750,1
64.51,356790,589020,0,1
66.51,381640,616460,577,1
78.36,648820,855060,0,1
80.19,421940,561160,593,1
79.67,434290,577390,0,1
76.15,484490,650020,300,1
74.86,708170,961770,0,1
82.38,538130,679750,0,1
73.87,309840,439990,300,1
79.6,514410,659310,0,1
73.54,458320,650410,0,1
80,444590,590750,0,1
80.88,478490,605820,626,1
79.76,510030,664500,0,1
69.31,734510,1092240,0,1
63.18,463490,759720,0,1
74.47,452000,617690,0,1
86.22,597130,707500,667,1
68.47,393940,598800,0,1
80.66,552990,706660,0,1
65.61,856200,1341360,18,1
53.75,430940,812950,726,1
57.78,302910,544290,437,1
73.52,282290,394460,0,1
72.89,418940,596810,707,1
77.32,510780,711350,710,1
74.86,508030,694670,15,1
71.29,498030,715350,0,1
87.82,619470,728800,0,1
84.94,534130,652220,738,1
83.1,441190,547510,0,1
87.95,542600,636760,0,1
78.33,477490,625580,825,1
79.79,577050,740000,563,1
89.19,541590,626760,0,1
72.41,520780,745800,17,1
85.58,523310,631330,0,1
83.5,520530,670670,561,1
69.1,586130,874080,0,1
84.43,473490,580350,0,1
89.92,517030,589400,680,1
74.04,632130,877860,17,1
74.47,552590,765450,585,1
74.26,471450,659850,0,1
80.57,540630,688830,0,1
65.2,813330,1303750,684,1
77.66,516030,673490,300,1
84.79,533130,652220,0,1
83.9,531050,650770,300,1
83.57,599530,753880,0,1
73.84,469490,650020,825,1
79.99,572490,725000,737,1
79.97,525030,675250,0,1
83.33,488030,606060,0,1
74.6,461450,643410,300,1
89.99,607130,689000,0,1
80.96,533030,667000,17,1
77.44,510780,684420,0,1
76.66,504030,676980,712,1
62.06,403940,676770,0,1
90,592110,704460,300,1
74.21,504100,719550,0,1
68.09,432100,646250,0,1
84.08,569130,688660,0,1
58.86,507820,883460,0,1
68.68,456490,684320,0,1
73.54,547910,761520,738,1
79.45,629630,811830,0,1
84.91,564130,687800,15,1
79.63,411770,548210,0,1
77.78,483490,642800,0,1
79.26,559290,717880,602,1
82.17,560130,699800,681,1
84.91,526030,634770,17,1
82.48,705170,872900,0,1
88.89,622130,720000,738,1
89.9,542590,622920,16,1
78.07,345000,461130,0,1
89.86,465490,536380,0,1
79.05,570130,740000,0,1
68.79,581610,865000,0,1
85.31,525030,633000,0,1
69.85,429720,644210,17,1
71.85,727170,1042390,0,1
61.05,570590,982770,0,1
85.2,499030,598600,0,1
79.6,481450,628150,825,1
89.82,618470,706980,836,1
84.29,606470,732010,0,1
85.57,881200,1045870,0,1
68.02,444090,690960,0,1
89.97,593970,678000,738,1
89.89,632470,715300,763,1
76.02,558330,776100,0,1
74.79,734230,1001480,496,1
73.1,596470,837160,0,1
83.63,629470,765310,0,1
89.4,536280,615180,708,1
89.75,543590,630650,825,1
89.57,584130,672080,454,1
69.57,383410,575000,573,1
